07/11/2017 10:43:16 | SUCCESS | Add New Slider Image(C:\fakepath\Screenshot from 2017-09-14 22-13-21.png) | By-Test_ott025 | 
07/11/2017 10:43:54 | SUCCESS | update Slider Detail(0_axy7vmds,'ghhfjkopdddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd') | By-Test_ott025 | 
07/11/2017 10:48:24 | SUCCESS | Add New Slider Image(C:\fakepath\VA151515.jpg) | By-Test_ott025 | 
07/11/2017 10:49:34 | SUCCESS | update Slider Detail(0_z5z2bbzq,'rtr') | By-Test_ott025 | 
07/11/2017 10:50:21 | SUCCESS | Add New Slider Image(C:\fakepath\UP&CLOSE Bollywood.jpg) | By-Test_ott025 | 
07/11/2017 10:50:37 | SUCCESS | Add New Slider Image(C:\fakepath\VAd45674.jpg) | By-Test_ott025 | 
07/11/2017 10:50:44 | SUCCESS | update Slider Detail(0_2wbibp5v,'fgggttttt') | By-Test_ott025 | 
07/11/2017 10:51:05 | SUCCESS | update Slider Detail(0_7grqhr56,'aaaa') | By-Test_ott025 | 
07/11/2017 10:53:19 | SUCCESS | update Slider Detail(0_5jdlkth4,'ssqqqqqqqqqqqqqqqqqqsssssss') | By-Test_ott025 | 
07/11/2017 10:54:20 | SUCCESS | update Slider Detail(0_2wbibp5v,'fgggttttt') | By-Test_ott025 | 
07/11/2017 10:56:48 | SUCCESS | update Slider Detail(0_ncpqghks,'ghhfjkopdddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd') | By-Test_ott025 | 
07/11/2017 12:35:14 | SUCCESS | update Slider Detail(0_ncpqghks,'ghhfjkopdddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd') | By-Test_ott025 | 
07/11/2017 12:35:20 | SUCCESS | update Slider Detail(0_ncpqghks,'ghhfjkopdddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd') | By-Test_ott025 | 
07/11/2017 12:35:32 | SUCCESS | update Slider Detail(0_ncpqghks,'ghhfjkopdddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd') | By-Test_ott025 | 
07/11/2017 12:36:05 | SUCCESS | update Slider Detail(0_z5z2bbzq,'aaaa') | By-Test_ott025 | 
07/11/2017 12:36:27 | SUCCESS | update Slider Detail(0_2wbibp5v,'fgggttttt                 ') | By-Test_ott025 | 
07/11/2017 12:38:24 | SUCCESS | Add New Slider Image(C:\fakepath\VAd45674.jpg) | By-Test_ott025 | 
07/11/2017 12:43:27 | SUCCESS | Add New Slider Image(C:\fakepath\Screenshot from 2017-09-11 02-52-42.png) | By-Test_ott025 | 
07/11/2017 12:43:34 | SUCCESS | Add New Slider Image(C:\fakepath\VA151515.jpg) | By-Test_ott025 | 
07/11/2017 12:46:44 | SUCCESS | update Slider Detail(0_5jdlkth4,'ssqqqqqqqqqqqqqqqqqqsssssss') | By-Test_ott025 | 
07/11/2017 12:48:26 | SUCCESS | Add New Slider Image(C:\fakepath\Kalimba.mp3) | By-Test_ott025 | 
07/11/2017 12:49:31 | SUCCESS | Slider priority  Set | By-Test_ott025 | 
07/11/2017 12:51:37 | SUCCESS | Add New Slider Image(C:\fakepath\AST0003.jpg) | By-Test_ott025 | 
07/11/2017 12:52:10 | SUCCESS | Add New Slider Image(C:\fakepath\AST0001.jpg) | By-Test_ott025 | 
07/11/2017 12:52:31 | SUCCESS | Add New Slider Image(C:\fakepath\VA876541.jpg) | By-Test_ott025 | 
07/11/2017 12:53:05 | SUCCESS | Slider priority  Set | By-Test_ott025 | 
07/11/2017 12:53:56 | SUCCESS | Slider priority  Set | By-Test_ott025 | 
07/11/2017 12:54:16 | SUCCESS | update Slider Detail(,'') | By-Test_ott025 | 
07/11/2017 12:54:22 | SUCCESS | update Slider Detail(,' cv') | By-Test_ott025 | 
07/11/2017 12:54:22 | SUCCESS | update Slider Detail(,' cv') | By-Test_ott025 | 
07/11/2017 12:54:26 | SUCCESS | update Slider Detail(,' cv cccccccccccccc') | By-Test_ott025 | 
07/11/2017 12:54:53 | SUCCESS | Slider priority  Set | By-Test_ott025 | 
07/11/2017 14:37:23 | SUCCESS | Slider priority  Set | By-Test_ott025 | 
07/11/2017 14:37:37 | SUCCESS | Slider priority  Set | By-Test_ott025 | 
07/11/2017 14:40:12 | SUCCESS | Plan inactive(planID:p102,Status:inactive) | By-varun_ott025 | 
07/11/2017 14:51:03 | SUCCESS | Add New Plan (TESTING) | By-Test_ott025 | 
07/11/2017 14:51:28 | SUCCESS | Add New Plan (TESTING 1245677) | By-Test_ott025 | 
07/11/2017 14:51:33 | SUCCESS | Add New Plan (0) | By-Test_ott025 | 
07/11/2017 14:56:20 | SUCCESS | Add New Plan (0) | By-Test_ott025 | 
07/11/2017 15:05:01 | SUCCESS | Add New Plan (2) | By-Test_ott025 | 
07/11/2017 15:05:45 | SUCCESS | Add New Plan (88) | By-Test_ott025 | 
07/11/2017 15:06:12 | SUCCESS | Add New Plan (55) | By-Test_ott025 | 
07/11/2017 15:07:32 | SUCCESS | Add New Plan (dsdssssss) | By-Test_ott025 | 
07/11/2017 15:08:52 | SUCCESS | Plan active(planID:p836,Status:active) | By-Test_ott025 | 
07/11/2017 15:13:54 | SUCCESS | Plan inactive(planID:p602,Status:inactive) | By-Test_ott025 | 
07/11/2017 15:15:24 | SUCCESS | update plan Detail(0) | By-Test_ott025 | 
07/11/2017 15:16:18 | SUCCESS | Plan inactive(planID:p349,Status:inactive) | By-Test_ott025 | 
07/11/2017 15:16:46 | SUCCESS | update plan Detail(001) | By-Test_ott025 | 
07/11/2017 15:17:17 | SUCCESS | update plan Detail(1) | By-Test_ott025 | 
07/11/2017 15:18:15 | SUCCESS | Add New Plan (z) | By-Test_ott025 | 
07/11/2017 15:28:08 | SUCCESS | Add New Slider Image(C:\fakepath\spice it up.jpg) | By-Test_ott025 | 
07/11/2017 15:28:56 | SUCCESS | Add New Slider Image(C:\fakepath\55555.jpg) | By-Test_ott025 | 
07/11/2017 15:29:22 | SUCCESS | Add New Plan (01) | By-Test_ott025 | 
07/11/2017 15:30:06 | SUCCESS | Add New Plan (01) | By-Test_ott025 | 
07/11/2017 15:32:16 | SUCCESS | update Slider Detail(0_ncpqghks,'ghhfjkopdddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd**************\r\n*****************bbbbddddddddddddddddddddddddddddddddddddddddddddddddddddddd') | By-Test_ott025 | 
07/11/2017 15:32:43 | SUCCESS | update Slider Detail(0_ncpqghks,'@@@@@@@@@@@@@@@@@dddddddddddddd') | By-Test_ott025 | 
07/11/2017 15:32:51 | SUCCESS | update Slider Detail(0_ncpqghks,'@@@@@@@@@@@@@@@@@dddddddddddddd') | By-Test_ott025 | 
07/11/2017 17:09:52 | SUCCESS | Add New Plan (y) | By-Test_ott025 | 
07/11/2017 17:10:18 | SUCCESS | Add New Plan (t) | By-Test_ott025 | 
07/11/2017 17:10:29 | SUCCESS | Add New Plan (t) | By-Test_ott025 | 
07/11/2017 17:12:31 | SUCCESS | update plan Detail(55) | By-Test_ott025 | 
07/11/2017 17:13:02 | SUCCESS | update plan Detail(55) | By-Test_ott025 | 
07/11/2017 17:17:39 | SUCCESS | Add New Plan (01) | By-Test_ott025 | 
07/11/2017 17:26:02 | SUCCESS | Add New Plan (r) | By-Test_ott025 | 
07/11/2017 17:26:42 | SUCCESS | Plan inactive(planID:p038,Status:inactive) | By-Test_ott025 | 
07/11/2017 17:26:48 | SUCCESS | Plan inactive(planID:p040,Status:inactive) | By-Test_ott025 | 
07/11/2017 17:26:50 | SUCCESS | Plan inactive(planID:p095,Status:inactive) | By-Test_ott025 | 
07/11/2017 17:28:06 | SUCCESS | update plan Detail(001888) | By-Test_ott025 | 
07/11/2017 17:28:18 | SUCCESS | update plan Detail(88) | By-Test_ott025 | 
07/11/2017 17:29:11 | SUCCESS | update plan Detail(88) | By-Test_ott025 | 
07/11/2017 17:29:18 | SUCCESS | update plan Detail(t) | By-Test_ott025 | 
07/11/2017 17:29:28 | SUCCESS | Plan active(planID:p349,Status:active) | By-Test_ott025 | 
07/11/2017 17:29:32 | SUCCESS | Plan inactive(planID:p528,Status:inactive) | By-Test_ott025 | 
07/11/2017 17:29:36 | SUCCESS | Plan inactive(planID:p509,Status:inactive) | By-Test_ott025 | 
07/11/2017 17:29:39 | SUCCESS | Plan inactive(planID:p399,Status:inactive) | By-Test_ott025 | 
07/11/2017 17:29:43 | SUCCESS | Plan inactive(planID:p374,Status:inactive) | By-Test_ott025 | 
07/11/2017 17:29:46 | SUCCESS | Plan inactive(planID:p349,Status:inactive) | By-Test_ott025 | 
07/11/2017 17:29:47 | SUCCESS | Plan inactive(planID:p332,Status:inactive) | By-Test_ott025 | 
07/11/2017 17:29:50 | SUCCESS | Plan inactive(planID:p280,Status:inactive) | By-Test_ott025 | 
07/11/2017 17:29:52 | SUCCESS | Plan inactive(planID:p256,Status:inactive) | By-Test_ott025 | 
07/11/2017 17:29:55 | SUCCESS | Plan inactive(planID:p248,Status:inactive) | By-Test_ott025 | 
07/11/2017 17:29:57 | SUCCESS | Plan inactive(planID:p131,Status:inactive) | By-Test_ott025 | 
07/11/2017 17:30:10 | SUCCESS | Plan inactive(planID:p963,Status:inactive) | By-Test_ott025 | 
07/11/2017 17:30:29 | SUCCESS | Plan inactive(planID:p887,Status:inactive) | By-Test_ott025 | 
